,Ticket_ID,Horas,Minutos,Duracion
300,I054,11,23,480.0
301,I055,11,23,480.0
302,R035,11,23,480.0
303,I056,11,24,480.0
304,N044,11,25,480.0
305,R036,11,25,480.0
306,R037,11,25,480.0
307,R038,11,25,480.0
308,G007,11,26,480.0
309,I057,11,26,480.0
310,N045,11,26,480.0
311,N046,11,28,480.0
312,R039,11,28,480.0
313,V010,11,29,480.0
314,Y027,11,31,480.0
315,D048,11,31,480.0
316,S0516,11,31,480.0
317,R040,11,33,480.0
318,E011,11,34,480.0
319,I058,11,34,480.0
320,R041,11,34,480.0
321,R042,11,34,480.0
322,H004,11,35,480.0
323,R043,11,35,480.0
324,E012,11,36,480.0
325,I059,11,36,480.0
326,P010,11,36,480.0
327,I060,11,37,480.0
328,Y028,11,39,480.0
329,Y029,11,40,480.0
330,N047,11,41,480.0
331,D049,11,42,480.0
332,C031,11,43,480.0
333,S0517,11,43,480.0
334,C032,11,45,480.0
335,D050,11,45,480.0
336,Y030,11,46,480.0
337,D051,11,46,480.0
338,N048,11,46,480.0
339,S0518,11,46,480.0
340,R044,11,46,480.0
341,C033,11,48,480.0
342,C034,11,48,480.0
343,L003,11,48,480.0
344,C035,11,50,480.0
345,Y031,11,50,480.0
346,D052,11,51,480.0
347,I061,11,51,480.0
348,S0519,11,51,480.0
349,S0520,11,52,480.0
350,N049,11,53,480.0
351,R045,11,53,480.0
352,N050,11,54,480.0
353,Y032,11,55,480.0
354,I062,11,55,480.0
355,N051,11,55,480.0
356,R046,11,55,480.0
357,G008,11,56,480.0
358,V011,11,56,480.0
359,C036,11,57,480.0
360,E013,11,57,480.0
361,P011,11,57,480.0
362,N052,11,58,480.0
363,S0521,11,58,480.0
364,V012,11,58,480.0
365,I063,11,59,480.0
366,I064,11,59,480.0
367,D053,12,0,480.0
368,T014,12,0,480.0
369,S0522,12,0,480.0
370,N053,12,3,480.0
371,R047,12,3,480.0
372,Y033,12,4,480.0
373,Y034,12,5,480.0
374,D054,12,5,480.0
375,D055,12,6,480.0
376,H005,12,7,480.0
377,I065,12,7,480.0
378,D056,12,8,480.0
379,N054,12,9,480.0
380,N055,12,9,480.0
381,Y035,12,10,480.0
382,T015,12,10,480.0
383,N056,12,11,480.0
384,V013,12,12,480.0
385,V014,12,12,480.0
386,E014,12,13,480.0
387,E015,12,13,480.0
388,I066,12,13,480.0
389,D057,12,14,480.0
390,D058,12,14,480.0
391,D059,12,14,480.0
392,P012,12,15,480.0
393,I067,12,17,480.0
394,R048,12,17,480.0
395,I068,12,19,480.0
396,D060,12,20,480.0
397,G009,12,20,480.0
398,I069,12,20,480.0
399,P013,12,20,480.0
400,N057,12,20,480.0
401,C037,12,21,480.0
402,T016,12,21,480.0
403,C038,12,22,480.0
404,C039,12,22,480.0
405,I070,12,23,480.0
406,N058,12,23,480.0
407,Y036,12,24,480.0
408,Y037,12,24,480.0
409,D061,12,24,480.0
410,T017,12,24,480.0
411,N059,12,24,480.0
412,R049,12,25,480.0
413,Y038,12,26,480.0
414,N060,12,26,480.0
415,N061,12,26,480.0
416,R050,12,26,480.0
417,C040,12,28,480.0
418,I071,12,28,480.0
419,N062,12,28,480.0
420,R051,12,29,480.0
421,T018,12,30,480.0
422,I072,12,31,480.0
423,L004,12,32,480.0
424,P014,12,33,480.0
425,N063,12,33,480.0
426,S0523,12,33,480.0
427,D062,12,34,480.0
428,P015,12,34,480.0
429,N064,12,34,480.0
430,N065,12,34,480.0
431,D063,12,35,480.0
432,N066,12,35,480.0
433,R052,12,35,480.0
434,N067,12,37,480.0
435,C041,12,39,480.0
436,Y039,12,39,480.0
437,G010,12,39,480.0
438,N068,12,39,480.0
439,N069,12,40,480.0
440,I073,12,42,480.0
441,I074,12,42,480.0
442,Y040,12,43,480.0
443,N070,12,43,480.0
444,S0524,12,43,480.0
445,C042,12,44,480.0
446,G011,12,44,480.0
447,C043,12,46,480.0
448,R053,12,47,480.0
449,I075,12,48,480.0
450,P016,12,48,480.0
451,N071,12,48,480.0
452,C044,12,50,480.0
453,I076,12,50,480.0
454,R054,12,50,480.0
455,R055,12,50,480.0
456,C045,12,51,480.0
457,N072,12,51,480.0
458,R056,12,51,480.0
459,Y041,12,53,480.0
460,C046,12,55,480.0
461,T019,12,55,480.0
462,D064,12,57,480.0
463,I077,12,57,480.0
464,S0525,12,59,480.0
465,H006,13,0,480.0
466,N073,13,0,480.0
467,R057,13,1,480.0
468,I078,13,4,480.0
469,R058,13,6,480.0
470,C047,13,7,480.0
471,T020,13,7,480.0
472,I079,13,8,480.0
473,S0526,13,8,480.0
474,Y042,13,9,480.0
475,R059,13,9,480.0
476,I080,13,10,480.0
477,H007,13,11,480.0
478,N074,13,13,480.0
479,E016,13,14,480.0
480,R060,13,14,480.0
481,C048,13,15,480.0
482,R061,13,15,480.0
483,R062,13,15,480.0
484,R063,13,15,480.0
485,C049,13,16,480.0
486,R064,13,16,480.0
487,C050,13,17,480.0
488,R065,13,18,480.0
489,Y043,13,20,480.0
490,N075,13,21,480.0
491,P017,13,22,480.0
492,C051,13,23,480.0
493,Y044,13,23,480.0
494,D065,13,25,480.0
495,G012,13,25,480.0
496,I081,13,25,480.0
497,N076,13,25,480.0
498,T021,13,26,480.0
499,I082,13,27,480.0
500,I083,13,30,480.0
501,D066,13,31,480.0
502,R066,13,31,480.0
503,R067,13,32,480.0
504,S0527,13,33,480.0
505,R068,13,33,480.0
506,T022,13,35,480.0
507,P018,13,35,480.0
508,L005,13,36,480.0
509,N077,13,37,480.0
510,C052,13,38,480.0
511,I084,13,38,480.0
512,Y045,13,40,480.0
513,N078,13,41,480.0
514,N079,13,41,480.0
515,C053,13,43,480.0
516,N080,13,45,480.0
517,R069,13,45,480.0
518,Y046,13,46,480.0
519,N081,13,46,480.0
520,C054,13,47,480.0
521,I085,13,47,480.0
522,C055,13,48,480.0
523,R070,13,48,480.0
524,V015,13,49,480.0
525,H008,13,50,480.0
526,T023,13,50,480.0
527,Y047,13,51,480.0
528,I086,13,52,480.0
529,Y048,13,54,480.0
530,N082,13,54,480.0
531,R071,13,54,480.0
532,Y049,13,55,480.0
533,S0528,13,56,480.0
534,S0529,13,57,480.0
535,N083,13,58,480.0
536,R072,13,59,480.0
537,V016,13,59,480.0
538,L006,14,0,480.0
539,T024,14,0,480.0
540,N084,14,0,480.0
541,S0530,14,0,480.0
542,N085,14,1,480.0
543,R073,14,2,480.0
544,I087,14,3,480.0
545,C056,14,4,480.0
546,Y050,14,4,480.0
547,Y051,14,4,480.0
548,I088,14,4,480.0
549,N086,14,4,480.0
550,D067,14,5,480.0
551,N087,14,5,480.0
552,R074,14,5,480.0
553,Y052,14,6,480.0
554,Y053,14,6,480.0
555,T025,14,6,480.0
556,N088,14,6,480.0
557,Y054,14,7,480.0
558,G013,14,7,480.0
559,Y055,14,11,480.0
560,E017,14,11,480.0
561,S0531,14,12,480.0
562,V017,14,12,480.0
563,P019,14,14,480.0
564,N089,14,14,480.0
565,G014,14,15,480.0
566,I089,14,15,480.0
567,N090,14,15,480.0
568,P020,14,16,480.0
569,N091,14,16,480.0
570,V018,14,16,480.0
571,R075,14,18,480.0
572,N092,14,20,480.0
573,N093,14,20,480.0
574,T026,14,21,480.0
575,P021,14,21,480.0
576,I090,14,23,480.0
577,R076,14,23,480.0
578,Y056,14,25,480.0
579,N094,14,25,480.0
580,R077,14,25,480.0
581,N095,14,26,480.0
582,N096,14,26,480.0
583,N097,14,26,480.0
584,Y057,14,27,480.0
585,G015,14,27,480.0
586,I091,14,27,480.0
587,T027,14,27,480.0
588,T028,14,27,480.0
589,P022,14,27,480.0
590,N098,14,27,480.0
591,D068,14,28,480.0
592,T029,14,28,480.0
593,T030,14,28,480.0
594,C057,14,29,480.0
595,G016,14,29,480.0
596,T031,14,29,480.0
597,R078,14,29,480.0
598,C058,14,31,480.0
599,I092,14,31,480.0
600,E018,14,32,480.0
601,I093,14,32,480.0
602,N099,14,32,480.0
603,E019,14,33,480.0
604,R079,14,33,480.0
605,N100,14,34,480.0
606,N101,14,35,480.0
607,E020,14,36,480.0
608,C059,14,38,480.0
609,S0532,14,38,480.0
610,R080,14,38,480.0
611,R081,14,39,480.0
612,S0533,14,41,480.0
613,R082,14,41,480.0
614,I094,14,43,480.0
615,N102,14,43,480.0
616,Y058,14,44,480.0
617,D069,14,44,480.0
618,V019,14,44,480.0
619,C060,14,45,480.0
620,E021,14,45,480.0
621,I095,14,45,480.0
622,I096,14,45,480.0
623,R083,14,45,480.0
624,I097,14,48,480.0
625,R084,14,48,480.0
626,Y059,14,49,480.0
627,T032,14,50,480.0
628,R085,14,50,480.0
629,C061,14,51,480.0
630,Y060,14,51,480.0
631,P023,14,51,480.0
632,N103,14,51,480.0
633,R086,14,51,480.0
634,D070,14,52,480.0
635,R087,14,53,480.0
636,R088,14,53,480.0
637,C062,14,54,480.0
638,V020,14,54,480.0
639,D071,14,56,480.0
640,I098,14,56,480.0
641,T033,14,57,480.0
642,T034,14,57,480.0
643,D072,14,58,480.0
644,R089,14,58,480.0
645,N104,14,59,480.0
646,R090,15,0,480.0
647,E022,15,1,480.0
648,A001,15,1,480.0
649,E023,15,3,480.0
650,I099,15,4,480.0
651,R091,15,5,480.0
652,N105,15,6,480.0
653,R092,15,6,480.0
654,E024,15,7,480.0
655,N106,15,7,480.0
656,H009,15,8,480.0
657,D073,15,9,480.0
658,P024,15,9,480.0
659,N107,15,11,480.0
660,R093,15,11,480.0
661,T035,15,12,480.0
662,R094,15,14,480.0
663,R095,15,14,480.0
664,R096,15,14,480.0
665,N108,15,15,480.0
666,C063,15,16,480.0
667,R097,15,16,480.0
668,C064,15,17,480.0
669,I100,15,17,480.0
670,C065,15,18,480.0
671,N109,15,18,480.0
672,I101,15,19,480.0
673,D074,15,20,480.0
674,I102,15,21,480.0
675,P025,15,21,480.0
676,Y061,15,22,480.0
677,Y062,15,22,480.0
678,R098,15,22,480.0
679,Y063,15,23,480.0
680,L007,15,24,480.0
681,N110,15,24,480.0
682,N111,15,25,480.0
683,I103,15,26,480.0
684,T036,15,26,480.0
685,N112,15,26,480.0
686,R099,15,26,480.0
687,N113,15,27,480.0
688,N114,15,27,480.0
689,R100,15,27,480.0
690,C066,15,28,480.0
691,N115,15,29,480.0
692,S0534,15,29,480.0
693,R101,15,29,480.0
694,I104,15,30,480.0
695,N116,15,30,480.0
696,D075,15,32,480.0
697,E025,15,32,480.0
698,I105,15,33,480.0
699,Y064,15,34,480.0
700,Y065,15,34,480.0
701,P026,15,34,480.0
702,S0535,15,34,480.0
703,H010,15,35,480.0
704,N117,15,36,480.0
705,E026,15,37,480.0
706,N118,15,37,480.0
707,D076,15,38,480.0
708,I106,15,39,480.0
709,N119,15,39,480.0
710,G017,15,40,480.0
711,I107,15,41,480.0
712,Y066,15,42,480.0
713,D077,15,42,480.0
714,R102,15,43,480.0
715,R103,15,43,480.0
716,V021,15,43,480.0
717,C067,15,44,480.0
718,G018,15,44,480.0
719,G019,15,44,480.0
720,R104,15,44,480.0
721,E027,15,46,480.0
722,P027,15,46,480.0
723,N120,15,46,480.0
724,N121,15,46,480.0
725,E028,15,47,480.0
726,N122,15,47,480.0
727,N123,15,47,480.0
728,R105,15,47,480.0
729,R106,15,49,480.0
730,R107,15,50,480.0
731,T037,15,51,480.0
732,E029,15,52,480.0
733,I108,15,53,480.0
734,C068,15,54,480.0
735,Y067,15,54,480.0
736,G020,15,54,480.0
737,N124,15,54,480.0
738,D078,15,55,480.0
739,G021,15,55,480.0
740,I109,15,55,480.0
741,Z001,15,55,480.0
742,N125,15,55,480.0
743,D079,15,56,480.0
744,D080,15,56,480.0
745,H011,15,56,480.0
746,I110,15,56,480.0
747,N126,15,56,480.0
748,S0536,15,57,480.0
749,C069,15,58,480.0
750,I111,15,58,480.0
751,P028,15,58,480.0
752,Y068,15,59,480.0
753,D081,15,59,480.0
754,G022,15,59,480.0
755,T038,15,59,480.0
756,N127,15,59,480.0
757,D082,16,0,480.0
758,I112,16,1,480.0
759,N128,16,1,480.0
760,Y069,16,2,480.0
761,Y070,16,2,480.0
762,I113,16,2,480.0
763,I114,16,3,480.0
764,S0537,16,3,480.0
765,R108,16,3,480.0
766,C070,16,4,480.0
767,G023,16,4,480.0
768,R109,16,4,480.0
769,R110,16,5,480.0
770,V022,16,7,480.0
771,C071,16,8,480.0
772,H012,16,8,480.0
773,P029,16,8,480.0
774,N129,16,8,480.0
775,R111,16,8,480.0
776,I115,16,9,480.0
777,I116,16,10,480.0
778,N130,16,10,480.0
779,R112,16,10,480.0
780,T039,16,11,480.0
781,N131,16,13,480.0
782,Y071,16,14,480.0
783,I117,16,14,480.0
784,I118,16,14,480.0
785,C072,16,15,480.0
786,T040,16,16,480.0
787,P030,16,16,480.0
788,S0538,16,16,480.0
789,R113,16,16,480.0
790,D083,16,17,480.0
791,P031,16,17,480.0
792,N132,16,17,480.0
793,N133,16,17,480.0
794,R114,16,17,480.0
795,R115,16,18,480.0
796,N134,16,19,480.0
797,D084,16,20,480.0
798,R116,16,20,480.0
799,N135,16,21,480.0
800,D085,16,22,480.0
801,I119,16,22,480.0
802,D086,16,23,480.0
803,D087,16,24,480.0
804,P032,16,24,480.0
805,Y072,16,25,480.0
806,R117,16,25,480.0
807,R118,16,25,480.0
808,R119,16,26,480.0
809,D088,16,28,480.0
810,D089,16,28,480.0
811,I120,16,28,480.0
812,N136,16,28,480.0
813,T041,16,29,480.0
814,N137,16,29,480.0
815,Y073,16,30,480.0
816,L008,16,30,480.0
817,I121,16,30,480.0
818,I122,16,30,480.0
819,Y074,16,31,480.0
820,I123,16,31,480.0
821,N138,16,31,480.0
822,R120,16,31,480.0
823,R121,16,32,480.0
824,H013,16,33,480.0
825,I124,16,34,480.0
826,V023,16,34,480.0
827,N139,16,35,480.0
828,R122,16,35,480.0
829,R123,16,36,480.0
830,G024,16,38,480.0
831,H014,16,38,480.0
832,Y075,16,39,480.0
833,I125,16,39,480.0
834,R124,16,40,480.0
835,R125,16,40,480.0
836,N140,16,42,480.0
837,C073,16,43,480.0
838,Y076,16,43,480.0
839,I126,16,47,480.0
840,Y077,16,48,480.0
841,N141,16,48,480.0
842,D090,16,49,480.0
843,Y078,16,50,480.0
844,Y079,16,52,480.0
845,R126,16,53,480.0
846,R127,16,53,480.0
847,R128,16,54,480.0
848,R129,16,55,480.0
849,T042,16,56,480.0
850,P033,16,58,480.0
851,P034,16,59,480.0
852,C074,17,2,480.0
