,Ticket_ID,Horas,Minutos,Duracion
455,C3565,11,51,420.0
456,C3566,11,51,420.0
457,P3039,11,51,420.0
458,R4104,11,51,420.0
459,R4105,11,51,420.0
460,B5045,11,53,420.0
461,R4106,11,53,420.0
462,P3040,11,54,420.0
463,R4107,11,54,420.0
464,R4108,11,54,420.0
465,V2046,11,54,420.0
466,I1026,11,55,420.0
467,I1027,11,55,420.0
468,N099,11,56,420.0
469,N100,11,57,420.0
470,R4109,11,57,420.0
471,C3567,11,58,420.0
472,H2507,11,58,420.0
473,R4110,11,59,420.0
474,B5046,12,0,420.0
475,I1028,12,0,420.0
476,B5047,12,1,420.0
477,P3041,12,1,420.0
478,R4111,12,1,420.0
479,R4112,12,2,420.0
480,V2047,12,2,420.0
481,C3568,12,3,420.0
482,E1526,12,3,420.0
483,P3042,12,3,420.0
484,R4113,12,3,420.0
485,B5048,12,4,420.0
486,N101,12,4,420.0
487,H2508,12,5,420.0
488,P3043,12,5,420.0
489,N102,12,7,420.0
490,N103,12,7,420.0
491,B5049,12,8,420.0
492,N104,12,8,420.0
493,R4114,12,9,420.0
494,R4115,12,9,420.0
495,R4116,12,10,420.0
496,R4117,12,10,420.0
497,P3044,12,11,420.0
498,R4118,12,11,420.0
499,V2048,12,12,420.0
500,B5050,12,13,420.0
501,I1029,12,13,420.0
502,V2049,12,13,420.0
503,P3045,12,14,420.0
504,C3569,12,15,420.0
505,H2509,12,16,420.0
506,V2050,12,16,420.0
507,B5051,12,17,420.0
508,S0507,12,17,420.0
509,P3046,12,18,420.0
510,V2051,12,18,420.0
511,I1030,12,19,420.0
512,N105,12,19,420.0
513,N106,12,19,420.0
514,R4119,12,19,420.0
515,H2510,12,20,420.0
516,V2052,12,20,420.0
517,N107,12,21,420.0
518,C3570,12,22,420.0
519,N108,12,22,420.0
520,H2511,12,23,420.0
521,R4120,12,23,420.0
522,R4121,12,23,420.0
523,B5052,12,24,420.0
524,E1527,12,24,420.0
525,N109,12,24,420.0
526,N110,12,24,420.0
527,B5053,12,25,420.0
528,I1031,12,25,420.0
529,V2053,12,26,420.0
530,V2054,12,26,420.0
531,E1528,12,28,420.0
532,R4122,12,28,420.0
533,C3571,12,29,420.0
534,I1032,12,29,420.0
535,B5054,12,31,420.0
536,B5055,12,31,420.0
537,B5056,12,32,420.0
538,E1529,12,34,420.0
539,R4123,12,34,420.0
540,R4124,12,34,420.0
541,C3572,12,35,420.0
542,V2055,12,35,420.0
543,C3573,12,37,420.0
544,C3574,12,38,420.0
545,C3575,12,38,420.0
546,B5057,12,38,420.0
547,P3047,12,38,420.0
548,N111,12,39,420.0
549,V2056,12,40,420.0
550,C3576,12,44,420.0
551,C3577,12,44,420.0
552,N112,12,44,420.0
553,N113,12,44,420.0
554,C3578,12,45,420.0
555,R4125,12,45,420.0
556,V2057,12,45,420.0
557,N114,12,46,420.0
558,R4126,12,46,420.0
559,N115,12,47,420.0
560,C3579,12,48,420.0
561,C3580,12,48,420.0
562,R4127,12,48,420.0
563,R4128,12,48,420.0
564,R4129,12,48,420.0
565,C3581,12,49,420.0
566,C3582,12,49,420.0
567,C3583,12,50,420.0
568,C3584,12,52,420.0
569,C3585,12,52,420.0
570,N116,12,52,420.0
571,C3586,12,53,420.0
572,C3587,12,54,420.0
573,B5058,12,54,420.0
574,N117,12,55,420.0
575,R4130,12,55,420.0
576,V2058,12,56,420.0
577,C3588,12,57,420.0
578,E1530,12,57,420.0
579,N118,12,57,420.0
580,B5059,12,58,420.0
581,C3589,12,59,420.0
582,B5060,12,59,420.0
583,R4131,12,59,420.0
584,P3048,13,0,420.0
585,S0508,13,0,420.0
586,C3590,13,1,420.0
587,H2512,13,1,420.0
588,P3049,13,1,420.0
589,E1531,13,2,420.0
590,B5061,13,3,420.0
591,I1033,13,3,420.0
592,N119,13,3,420.0
593,N120,13,4,420.0
594,R4132,13,5,420.0
595,B5062,13,7,420.0
596,E1532,13,7,420.0
597,N121,13,7,420.0
598,V2059,13,8,420.0
599,C3591,13,11,420.0
600,N122,13,13,420.0
601,E1533,13,16,420.0
602,C3592,13,20,420.0
603,N123,13,21,420.0
604,P3050,13,22,420.0
605,N124,13,22,420.0
606,R4133,13,23,420.0
607,R4134,13,23,420.0
608,V2060,13,23,420.0
609,B5063,13,24,420.0
610,I1034,13,24,420.0
611,R4135,13,24,420.0
612,R4136,13,24,420.0
613,R4137,13,26,420.0
614,V2061,13,26,420.0
615,C3593,13,27,420.0
616,N125,13,27,420.0
617,N126,13,29,420.0
618,N127,13,29,420.0
619,N128,13,29,420.0
620,C3594,13,31,420.0
621,R4138,13,31,420.0
622,R4139,13,31,420.0
623,C3595,13,32,420.0
624,N129,13,32,420.0
625,R4140,13,32,420.0
626,R4141,13,32,420.0
627,V2062,13,33,420.0
628,C3596,13,34,420.0
629,V2063,13,34,420.0
630,E1534,13,35,420.0
631,E1535,13,35,420.0
632,P3051,13,35,420.0
633,S0509,13,35,420.0
634,C3597,13,36,420.0
635,N130,13,36,420.0
636,N131,13,36,420.0
637,N132,13,36,420.0
638,B5064,13,37,420.0
639,E1536,13,39,420.0
640,C3598,13,44,420.0
641,N133,13,44,420.0
642,R4142,13,46,420.0
643,B5065,13,48,420.0
644,H2513,13,48,420.0
645,R4143,13,48,420.0
646,N134,13,49,420.0
647,V2064,13,49,420.0
648,N135,13,50,420.0
649,C3599,13,51,420.0
650,C3600,13,52,420.0
651,B5066,13,52,420.0
652,R4144,13,52,420.0
653,B5067,13,53,420.0
654,H2514,13,53,420.0
655,N136,13,53,420.0
656,R4145,13,54,420.0
657,E1537,13,55,420.0
658,C3601,13,56,420.0
659,I1035,13,56,420.0
660,N137,13,57,420.0
661,B5068,13,59,420.0
662,V2065,13,59,420.0
663,N138,14,0,420.0
664,C3602,14,2,420.0
665,E1538,14,2,420.0
666,I1036,14,3,420.0
667,N139,14,4,420.0
668,N140,14,5,420.0
669,R4146,14,5,420.0
670,R4147,14,5,420.0
671,I1037,14,6,420.0
672,R4148,14,6,420.0
673,P3052,14,9,420.0
674,B5069,14,10,420.0
675,N141,14,11,420.0
676,V2066,14,13,420.0
677,R4149,14,14,420.0
678,V2067,14,14,420.0
679,E1539,14,16,420.0
680,C3603,14,17,420.0
681,B5070,14,17,420.0
682,E1540,14,18,420.0
683,N142,14,18,420.0
684,N143,14,19,420.0
685,R4150,14,19,420.0
686,C3604,14,20,420.0
687,R4151,14,20,420.0
688,H2515,14,21,420.0
689,V2068,14,24,420.0
690,C3605,14,25,420.0
691,R4152,14,25,420.0
692,P3053,14,26,420.0
693,N144,14,26,420.0
694,C3606,14,27,420.0
695,N145,14,27,420.0
696,R4153,14,27,420.0
697,I1038,14,28,420.0
698,N146,14,30,420.0
699,S0510,14,30,420.0
700,C3607,14,31,420.0
701,E1541,14,32,420.0
702,C3608,14,33,420.0
703,E1542,14,33,420.0
704,C3609,14,34,420.0
705,C3610,14,35,420.0
706,C3611,14,35,420.0
707,C3612,14,35,420.0
708,P3054,14,36,420.0
709,N147,14,36,420.0
710,C3613,14,38,420.0
711,V2069,14,38,420.0
712,B5071,14,39,420.0
713,N148,14,39,420.0
714,B5072,14,40,420.0
715,B5073,14,40,420.0
716,R4154,14,40,420.0
717,R4155,14,40,420.0
718,B5074,14,41,420.0
719,E1543,14,41,420.0
720,V2070,14,41,420.0
721,B5075,14,42,420.0
722,H2516,14,42,420.0
723,R4156,14,42,420.0
724,R4157,14,43,420.0
725,R4158,14,43,420.0
726,H2517,14,44,420.0
727,N149,14,44,420.0
728,V2071,14,44,420.0
729,C3614,14,45,420.0
730,C3615,14,45,420.0
731,I1039,14,46,420.0
732,B5076,14,48,420.0
733,N150,14,48,420.0
734,R4159,14,48,420.0
735,B5077,14,49,420.0
736,N151,14,49,420.0
737,C3616,14,50,420.0
738,C3617,14,51,420.0
739,B5078,14,51,420.0
740,P3055,14,51,420.0
741,C3618,14,52,420.0
742,N152,14,52,420.0
743,N153,14,52,420.0
744,C3619,14,53,420.0
745,N154,14,54,420.0
746,V2072,14,54,420.0
747,C3620,14,55,420.0
748,C3621,14,55,420.0
749,C3622,14,56,420.0
750,R4160,14,56,420.0
751,R4161,14,56,420.0
752,R4162,14,56,420.0
753,E1544,14,57,420.0
754,V2073,14,57,420.0
755,I1040,14,58,420.0
756,P3056,14,59,420.0
757,R4163,14,59,420.0
758,C3623,15,0,420.0
759,N155,15,0,420.0
760,N156,15,0,420.0
761,R4164,15,0,420.0
762,N157,15,1,420.0
763,E1545,15,2,420.0
764,I1041,15,2,420.0
765,P3057,15,2,420.0
766,P3058,15,2,420.0
767,N158,15,3,420.0
768,V2074,15,3,420.0
769,B5079,15,4,420.0
770,S0511,15,4,420.0
771,N159,15,5,420.0
772,B5080,15,6,420.0
773,E1546,15,6,420.0
774,N160,15,6,420.0
775,R4165,15,6,420.0
776,B5081,15,7,420.0
777,B5082,15,7,420.0
778,P3059,15,7,420.0
779,P3060,15,7,420.0
780,R4166,15,7,420.0
781,B5083,15,8,420.0
782,V2075,15,8,420.0
783,C3624,15,9,420.0
784,B5084,15,9,420.0
785,N161,15,9,420.0
786,B5085,15,10,420.0
787,E1547,15,10,420.0
788,E1548,15,10,420.0
789,V2076,15,10,420.0
790,B5086,15,11,420.0
791,N162,15,11,420.0
792,N163,15,11,420.0
793,C3625,15,12,420.0
794,X5501,15,12,420.0
795,P3061,15,12,420.0
796,N164,15,12,420.0
797,C3626,15,13,420.0
798,C3627,15,13,420.0
799,N165,15,13,420.0
800,N166,15,13,420.0
801,N167,15,13,420.0
802,V2077,15,14,420.0
803,S0512,15,15,420.0
804,R4167,15,16,420.0
805,V2078,15,16,420.0
806,N168,15,17,420.0
807,P3062,15,18,420.0
808,H2518,15,20,420.0
809,V2079,15,20,420.0
810,V2080,15,20,420.0
811,I1042,15,21,420.0
812,R4168,15,21,420.0
813,E1549,15,22,420.0
814,P3063,15,22,420.0
815,N169,15,22,420.0
816,R4169,15,22,420.0
817,V2081,15,22,420.0
818,I1043,15,23,420.0
819,C3628,15,24,420.0
820,P3064,15,24,420.0
821,N170,15,24,420.0
822,C3629,15,25,420.0
823,N171,15,25,420.0
824,C3630,15,26,420.0
825,R4170,15,26,420.0
826,C3631,15,27,420.0
827,B5087,15,27,420.0
828,V2082,15,27,420.0
829,E1550,15,28,420.0
830,V2083,15,29,420.0
831,C3632,15,30,420.0
832,E1551,15,30,420.0
833,N172,15,30,420.0
834,N173,15,32,420.0
835,C3633,15,33,420.0
836,R4171,15,33,420.0
837,R4172,15,33,420.0
838,R4173,15,34,420.0
839,V2084,15,34,420.0
840,S0513,15,36,420.0
841,R4174,15,36,420.0
842,C3634,15,40,420.0
843,V2085,15,40,420.0
844,V2086,15,41,420.0
845,C3635,15,42,420.0
846,P3065,15,42,420.0
847,C3636,15,43,420.0
848,C3637,15,43,420.0
849,R4175,15,43,420.0
850,R4176,15,43,420.0
851,P3066,15,44,420.0
852,R4177,15,45,420.0
853,E1552,15,46,420.0
854,N174,15,46,420.0
855,R4178,15,46,420.0
856,C3638,15,47,420.0
857,N175,15,47,420.0
858,N176,15,47,420.0
859,E1553,15,48,420.0
860,N177,15,48,420.0
861,E1554,15,49,420.0
862,P3067,15,49,420.0
863,N178,15,49,420.0
864,R4179,15,49,420.0
865,C3639,15,50,420.0
866,R4180,15,50,420.0
867,N179,15,51,420.0
868,R4181,15,51,420.0
869,E1555,15,52,420.0
870,I1044,15,52,420.0
871,B5088,15,53,420.0
872,R4182,15,55,420.0
873,C3640,15,56,420.0
874,R4183,15,56,420.0
875,N180,15,58,420.0
876,C3641,16,0,420.0
877,E1556,16,0,420.0
878,P3068,16,0,420.0
879,N181,16,2,420.0
880,V2087,16,3,420.0
881,V2088,16,3,420.0
882,N182,16,4,420.0
883,N183,16,4,420.0
884,B5089,16,5,420.0
885,B5090,16,5,420.0
886,R4184,16,5,420.0
887,N184,16,6,420.0
888,S0514,16,6,420.0
889,B5091,16,7,420.0
890,B5092,16,7,420.0
891,B5093,16,8,420.0
892,R4185,16,8,420.0
893,N185,16,10,420.0
894,C3642,16,11,420.0
895,H2519,16,11,420.0
896,P3069,16,11,420.0
897,N186,16,11,420.0
898,C3643,16,12,420.0
899,P3070,16,12,420.0
900,N187,16,12,420.0
901,P3071,16,13,420.0
902,N188,16,14,420.0
903,C3644,16,17,420.0
904,C3645,16,17,420.0
905,P3072,16,18,420.0
906,C3646,16,19,420.0
907,E1557,16,19,420.0
908,C3647,16,20,420.0
909,P3073,16,20,420.0
910,C3648,16,21,420.0
911,R4186,16,21,420.0
912,C3649,16,22,420.0
913,E1558,16,22,420.0
914,I1045,16,22,420.0
915,N189,16,22,420.0
916,C3650,16,23,420.0
917,C3651,16,23,420.0
918,C3652,16,24,420.0
919,B5094,16,24,420.0
920,R4187,16,24,420.0
921,R4188,16,26,420.0
922,B5095,16,27,420.0
923,C3653,16,28,420.0
924,N190,16,28,420.0
925,C3654,16,32,420.0
926,B5096,16,34,420.0
927,R4189,16,35,420.0
928,E1559,16,39,420.0
929,R4190,16,45,420.0
930,S0515,16,56,420.0
