,Ticket_ID,Horas,Minutos,Duracion
137,E1507,10,38,480.0
138,D4540,10,39,480.0
139,N022,10,39,480.0
140,C3510,10,40,480.0
141,N023,10,40,480.0
142,N024,10,41,480.0
143,D4541,10,42,480.0
144,N025,10,42,480.0
145,D4542,10,43,480.0
146,C3511,10,44,480.0
147,B5009,10,44,480.0
148,P3009,10,44,480.0
149,D4543,10,45,480.0
150,D4544,10,45,480.0
151,N026,10,45,480.0
152,R4007,10,45,480.0
153,C3512,10,47,480.0
154,E1508,10,47,480.0
155,N027,10,47,480.0
156,N028,10,48,480.0
157,N029,10,48,480.0
158,C3513,10,49,480.0
159,I1029,10,49,480.0
160,N030,10,51,480.0
161,C3514,10,52,480.0
162,D4545,10,52,480.0
163,I1030,10,52,480.0
164,B5010,10,53,480.0
165,R4008,10,53,480.0
166,R4009,10,54,480.0
167,I1031,10,57,480.0
168,N031,10,58,480.0
169,B5011,10,59,480.0
170,D4546,11,1,480.0
171,D4547,11,1,480.0
172,D4548,11,1,480.0
173,N032,11,2,480.0
174,H2507,11,3,480.0
175,N033,11,4,480.0
176,D4549,11,5,480.0
177,D4550,11,5,480.0
178,D4551,11,5,480.0
179,E1509,11,5,480.0
180,I1032,11,5,480.0
181,C3515,11,6,480.0
182,C3516,11,6,480.0
183,C3517,11,6,480.0
184,C3518,11,6,480.0
185,V2006,11,6,480.0
186,V2007,11,6,480.0
187,N034,11,7,480.0
188,N035,11,8,480.0
189,N036,11,8,480.0
190,P3010,11,9,480.0
191,D4552,11,10,480.0
192,N037,11,11,480.0
193,V2008,11,11,480.0
194,N038,11,12,480.0
195,I1033,11,13,480.0
196,N039,11,13,480.0
197,C3519,11,15,480.0
198,C3520,11,16,480.0
199,D4553,11,16,480.0
200,N040,11,17,480.0
201,N041,11,17,480.0
202,R4010,11,18,480.0
203,R4011,11,18,480.0
204,H2508,11,19,480.0
205,C3521,11,20,480.0
206,N042,11,20,480.0
207,N043,11,21,480.0
208,N044,11,22,480.0
209,D4554,11,27,480.0
210,R4012,11,28,480.0
211,R4013,11,28,480.0
212,V2009,11,28,480.0
213,I1034,11,29,480.0
214,I1035,11,29,480.0
215,C3522,11,30,480.0
216,C3523,11,30,480.0
217,V2010,11,30,480.0
218,B5012,11,31,480.0
219,I1036,11,33,480.0
220,N045,11,33,480.0
221,V2011,11,33,480.0
222,I1037,11,36,480.0
223,N046,11,36,480.0
224,N047,11,39,480.0
225,N048,11,39,480.0
226,D4555,11,40,480.0
227,B5013,11,43,480.0
228,R4014,11,44,480.0
229,V2012,11,44,480.0
230,C3524,11,45,480.0
231,R4015,11,46,480.0
232,I1038,11,48,480.0
233,N049,11,48,480.0
234,I1039,11,49,480.0
235,N050,11,50,480.0
236,G001,11,52,480.0
237,V2013,11,54,480.0
238,C3525,11,57,480.0
239,N051,11,59,480.0
240,N052,12,1,480.0
241,I1040,12,2,480.0
242,I1041,12,3,480.0
243,N053,12,4,480.0
244,I1042,12,6,480.0
245,I1043,12,7,480.0
246,N054,12,7,480.0
247,C3526,12,8,480.0
248,I1044,12,8,480.0
249,D4556,12,10,480.0
250,I1045,12,10,480.0
251,N055,12,10,480.0
252,I1046,12,11,480.0
253,N056,12,11,480.0
254,V2014,12,12,480.0
255,I1047,12,14,480.0
256,I1048,12,14,480.0
257,V2015,12,14,480.0
258,R4016,12,15,480.0
259,D4557,12,17,480.0
260,N057,12,19,480.0
261,B5014,12,21,480.0
262,D4558,12,21,480.0
263,D4559,12,21,480.0
264,V2016,12,21,480.0
265,V2017,12,23,480.0
266,D4560,12,26,480.0
267,N058,12,28,480.0
268,D4561,12,30,480.0
269,E1510,12,31,480.0
270,I1049,12,31,480.0
271,C3527,12,36,480.0
272,N059,12,36,480.0
273,R4017,12,36,480.0
274,C3528,12,37,480.0
275,I1050,12,37,480.0
276,V2018,12,37,480.0
277,D4562,12,38,480.0
278,B5015,12,39,480.0
279,D4563,12,39,480.0
280,D4564,12,40,480.0
281,E1511,12,40,480.0
282,C3529,12,41,480.0
283,D4565,12,41,480.0
284,D4566,12,45,480.0
285,G002,12,45,480.0
286,G003,12,45,480.0
287,I1051,12,45,480.0
288,I1052,12,47,480.0
289,S0502,12,47,480.0
290,C3530,12,50,480.0
291,B5016,12,50,480.0
292,I1053,12,50,480.0
293,E1512,12,51,480.0
294,N060,12,51,480.0
295,N061,12,52,480.0
296,N062,12,52,480.0
297,D4567,12,56,480.0
298,I1054,12,57,480.0
299,P3011,12,57,480.0
300,N063,12,57,480.0
301,R4018,12,57,480.0
302,D4568,13,1,480.0
303,N064,13,1,480.0
304,V2019,13,1,480.0
305,I1055,13,2,480.0
306,H2509,13,9,480.0
307,N065,13,10,480.0
308,H2510,13,11,480.0
309,N066,13,11,480.0
310,N067,13,11,480.0
311,N068,13,11,480.0
312,C3531,13,13,480.0
313,N069,13,13,480.0
314,N070,13,14,480.0
315,V2020,13,14,480.0
316,E1513,13,15,480.0
317,V2021,13,16,480.0
318,V2022,13,17,480.0
319,D4569,13,21,480.0
320,N071,13,21,480.0
321,N072,13,22,480.0
322,V2023,13,22,480.0
323,R4019,13,23,480.0
324,I1056,13,24,480.0
325,N073,13,24,480.0
326,N074,13,25,480.0
327,N075,13,26,480.0
328,D4570,13,27,480.0
329,N076,13,27,480.0
330,I1057,13,28,480.0
331,R4020,13,28,480.0
332,D4571,13,29,480.0
333,N077,13,30,480.0
334,C3532,13,31,480.0
335,C3533,13,32,480.0
336,V2024,13,34,480.0
337,I1058,13,35,480.0
338,R4021,13,36,480.0
339,I1059,13,37,480.0
340,I1060,13,39,480.0
341,I1061,13,42,480.0
342,D4572,13,44,480.0
343,S0503,13,44,480.0
344,N078,13,45,480.0
345,N079,13,46,480.0
346,R4022,13,48,480.0
347,I1062,13,52,480.0
348,P3012,13,52,480.0
349,R4023,13,57,480.0
350,P3013,14,4,480.0
351,E1514,14,5,480.0
352,C3534,14,6,480.0
353,N080,14,6,480.0
354,D4573,14,12,480.0
355,I1063,14,12,480.0
356,N081,14,13,480.0
357,E1515,14,14,480.0
358,E1516,14,14,480.0
359,V2025,14,15,480.0
360,N082,14,18,480.0
361,C3535,14,21,480.0
362,D4574,14,22,480.0
363,P3014,14,25,480.0
364,R4024,14,26,480.0
365,V2026,14,26,480.0
366,N083,14,29,480.0
367,N084,14,30,480.0
368,I1064,14,32,480.0
369,E1517,14,33,480.0
370,R4025,14,34,480.0
371,P3015,14,35,480.0
372,N085,14,36,480.0
373,C3536,14,38,480.0
374,N086,14,38,480.0
375,N087,14,38,480.0
376,I1065,14,39,480.0
377,D4575,14,40,480.0
378,E1518,14,40,480.0
379,I1066,14,40,480.0
380,N088,14,40,480.0
381,B5017,14,42,480.0
382,N089,14,42,480.0
383,B5018,14,43,480.0
384,B5019,14,43,480.0
385,D4576,14,43,480.0
386,D4577,14,43,480.0
387,R4026,14,43,480.0
388,D4578,14,44,480.0
389,I1067,14,44,480.0
390,N090,14,44,480.0
391,V2027,14,44,480.0
392,N091,14,46,480.0
393,D4579,14,47,480.0
394,D4580,14,47,480.0
395,I1068,14,49,480.0
396,P3016,14,49,480.0
397,N092,14,51,480.0
398,B5020,14,52,480.0
399,N093,14,52,480.0
400,B5021,14,54,480.0
401,B5022,14,55,480.0
402,D4581,14,55,480.0
403,C3537,14,56,480.0
404,I1069,14,57,480.0
405,N094,14,58,480.0
406,E1519,15,1,480.0
407,D4582,15,2,480.0
408,B5023,15,3,480.0
409,D4583,15,3,480.0
410,C3538,15,5,480.0
411,C3539,15,5,480.0
412,I1070,15,6,480.0
413,E1520,15,7,480.0
414,B5024,15,8,480.0
415,N095,15,9,480.0
416,N096,15,9,480.0
417,N097,15,9,480.0
418,I1071,15,10,480.0
419,I1072,15,12,480.0
420,I1073,15,13,480.0
421,B5025,15,15,480.0
422,N098,15,15,480.0
423,D4584,15,16,480.0
424,E1521,15,16,480.0
425,E1522,15,17,480.0
426,N099,15,17,480.0
427,N100,15,17,480.0
428,D4585,15,20,480.0
429,I1074,15,20,480.0
430,I1075,15,20,480.0
431,N101,15,21,480.0
432,R4027,15,22,480.0
433,R4028,15,22,480.0
434,R4029,15,22,480.0
435,N102,15,25,480.0
436,C3540,15,30,480.0
437,D4586,15,31,480.0
438,D4587,15,31,480.0
439,I1076,15,31,480.0
440,V2028,15,32,480.0
441,N103,15,33,480.0
442,N104,15,34,480.0
443,R4030,15,34,480.0
444,E1523,15,35,480.0
445,E1524,15,35,480.0
446,B5026,15,41,480.0
447,N105,15,41,480.0
448,D4588,15,42,480.0
449,E1525,15,42,480.0
450,N106,15,42,480.0
451,R4031,15,42,480.0
452,B5027,15,43,480.0
453,C3541,15,46,480.0
454,N107,15,46,480.0
455,C3542,15,47,480.0
456,N108,15,47,480.0
457,D4589,15,48,480.0
458,C3543,15,51,480.0
459,D4590,15,51,480.0
460,H2511,15,52,480.0
461,D4591,15,53,480.0
462,I1077,15,53,480.0
463,G004,15,54,480.0
464,N109,15,55,480.0
465,N110,15,55,480.0
466,R4032,15,55,480.0
467,V2029,15,55,480.0
468,D4592,15,56,480.0
469,P3017,15,56,480.0
470,V2030,15,56,480.0
471,H2512,15,57,480.0
472,N111,15,57,480.0
473,C3544,15,58,480.0
474,C3545,15,58,480.0
475,I1078,15,59,480.0
476,R4033,16,0,480.0
477,D4593,16,1,480.0
478,N112,16,1,480.0
479,R4034,16,1,480.0
480,B5028,16,2,480.0
481,I1079,16,3,480.0
482,G005,16,4,480.0
483,S0504,16,4,480.0
484,N113,16,5,480.0
485,R4035,16,5,480.0
486,I1080,16,6,480.0
487,I1081,16,6,480.0
488,N114,16,9,480.0
489,N115,16,9,480.0
490,P3018,16,10,480.0
491,N116,16,10,480.0
492,N117,16,10,480.0
493,N118,16,12,480.0
494,C3546,16,13,480.0
495,D4594,16,13,480.0
496,I1082,16,13,480.0
497,C3547,16,14,480.0
498,I1083,16,15,480.0
499,N119,16,16,480.0
500,R4036,16,16,480.0
501,B5029,16,18,480.0
502,B5030,16,18,480.0
503,D4595,16,18,480.0
504,C3548,16,19,480.0
505,N120,16,19,480.0
506,N121,16,20,480.0
507,C3549,16,21,480.0
508,I1084,16,21,480.0
509,I1085,16,22,480.0
510,P3019,16,22,480.0
511,V2031,16,22,480.0
512,H2513,16,23,480.0
513,C3550,16,27,480.0
514,C3551,16,29,480.0
515,H2514,16,29,480.0
516,B5031,16,30,480.0
517,E1526,16,30,480.0
518,I1086,16,31,480.0
519,N122,16,33,480.0
520,N123,16,33,480.0
521,D4596,16,38,480.0
522,E1527,16,38,480.0
523,R4037,16,38,480.0
524,P3020,16,39,480.0
525,I1087,16,43,480.0
526,D4597,16,46,480.0
527,V2032,16,46,480.0
528,C3552,16,47,480.0
529,C3553,16,48,480.0
530,V2033,16,49,480.0
531,I1088,16,52,480.0
532,I1089,17,0,480.0
